TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,Outcome,ev_level,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,105,,7.0,Gamble,,,,,,,15.19,4.41,w,6.0,1.29167820897419,1.0,15.19,1,
,,,,,,,105,,8.0,Gamble,,,,,,,14.21,4.89,l,6.0,1.2988911250140518,1.0,14.21,1,
,,,,,,,105,,9.0,Gamble,,,,,,,25.96,7.02,l,10.0,1.2562461249763146,1.0,25.96,1,
,,,,,,,105,,10.0,Gamble,,,,,,,18.89,10.55,w,10.0,1.8869200419867411,0.0,10.55,9,
,,,,,,,105,11.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_13.jpeg,did not like,4.942172136,2.1045642499811947,,,,,,,,,
,,,,,,,105,12.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_3.jpeg,liked,2.50187214,0.9215057500405237,,,,,,,,,
,,,,,,,105,13.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_12.jpeg,liked,2.071164779,0.812630333006382,,,,,,,,,
,,,,,,,105,14.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_11.jpeg,did not like,5.336503566,0.7411844580201432,,,,,,,,,
,,,,,,,105,15.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_26.jpeg,did not like,2.642157193,0.725381208001636,,,,,,,,,
,,,,,,,105,,11.0,Gamble,,,,,,,21.33,5.33,l,8.0,1.3388454579981044,1.0,21.33,1,
,,,,,,,105,,12.0,Gamble,,,,,,,18.25,10.88,l,10.0,1.3145641660084948,0.0,10.88,9,
,,,,,,,105,,13.0,Gamble,,,,,,,15.32,8.34,l,8.0,1.8472315840190277,1.0,15.32,1,
,,,,,,,105,,14.0,Gamble,,,,,,,24.19,7.91,w,10.0,1.1881762909470126,1.0,24.19,1,
,,,,,,,105,,15.0,Gamble,,,,,,,14.76,8.62,w,8.0,1.2222526249242947,0.0,8.62,9,
MidEmotion_Block1,3.8,1.4,0.3,3.4,3.4,0.8,105,,,,,,,,,,,,,,,,,,
,,,,,,,105,16.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_14.jpeg,liked,4.456234322,1.4385472499998286,,,,,,,,,
,,,,,,,105,17.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_28.jpeg,did not like,4.438512181,1.700660499976948,,,,,,,,,
,,,,,,,105,18.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_27.jpeg,did not like,2.682944783,0.7211115000536665,,,,,,,,,
,,,,,,,105,19.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_24.jpeg,did not like,4.51984296,0.8700726249953732,,,,,,,,,
,,,,,,,105,20.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_9.jpeg,did not like,3.195382774,0.6654815420042723,,,,,,,,,
,,,,,,,105,,16.0,Gamble,,,,,,,29.55,5.22,l,10.0,1.5736775000113994,1.0,29.55,1,
,,,,,,,105,,17.0,Gamble,,,,,,,12.85,5.57,w,6.0,2.358691415982321,1.0,12.85,1,
,,,,,,,105,,18.0,Gamble,,,,,,,11.66,6.17,w,6.0,2.187556750024669,1.0,11.66,1,
,,,,,,,105,,19.0,Gamble,,,,,,,21.73,9.14,l,10.0,1.3027829170459881,1.0,21.73,1,
,,,,,,,105,,20.0,Gamble,,,,,,,18.59,6.71,w,8.0,1.3426515420433134,1.0,18.59,1,
,,,,,,,105,21.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_18.jpeg,did not like,1.779333479,1.0102592499461025,,,,,,,,,
,,,,,,,105,22.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_29.jpeg,did not like,4.312468682,0.6053059579571709,,,,,,,,,
,,,,,,,105,23.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_17.jpeg,did not like,4.940433059,0.758316499995999,,,,,,,,,
,,,,,,,105,24.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_19.jpeg,did not like,2.7105123,0.5956394160166383,,,,,,,,,
,,,,,,,105,25.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_30.jpeg,did not like,3.602308302,0.6126967499731109,,,,,,,,,
,,,,,,,105,,21.0,Gamble,,,,,,,11.2,6.4,l,6.0,1.9101453330367804,0.0,6.4,9,
,,,,,,,105,,22.0,Gamble,,,,,,,25.08,3.46,w,8.0,1.3284397500101477,1.0,25.08,1,
,,,,,,,105,,23.0,Gamble,,,,,,,12.27,5.87,w,6.0,1.8593735409667715,1.0,12.27,1,
,,,,,,,105,,24.0,Gamble,,,,,,,22.81,8.59,w,10.0,1.2107839579693973,1.0,22.81,1,
,,,,,,,105,,25.0,Gamble,,,,,,,17.65,7.17,l,8.0,1.2618666660273448,1.0,17.65,1,
,,,,,,,105,26.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_21.jpeg,liked,4.106391878,0.8748572079930454,,,,,,,,,
,,,,,,,105,27.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_16.jpeg,did not like,3.799433026,0.6890043329913169,,,,,,,,,
,,,,,,,105,28.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_25.jpeg,did not like,5.246980764,0.6618748749606311,,,,,,,,,
,,,,,,,105,29.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_20.jpeg,liked,3.30081769,0.7566394999157637,,,,,,,,,
,,,,,,,105,30.0,,PhotoShare,Charlie,Rej,Participant_Images/105/105_Images/105_Image_10.jpeg,did not like,1.661473164,0.696155917015858,,,,,,,,,
,,,,,,,105,,26.0,Gamble,,,,,,,20.86,9.57,w,10.0,2.15426112501882,1.0,20.86,1,
,,,,,,,105,,27.0,Gamble,,,,,,,19.78,6.11,l,8.0,1.481601541978307,1.0,19.78,1,
,,,,,,,105,,28.0,Gamble,,,,,,,19.73,10.13,w,10.0,1.264573916909285,0.0,10.13,9,
,,,,,,,105,,29.0,Gamble,,,,,,,14.31,8.84,l,8.0,1.3050250000087544,0.0,8.84,9,
,,,,,,,105,,30.0,Gamble,,,,,,,16.8,3.6,w,6.0,1.2174681250471622,1.0,16.8,1,
30,3.6,1.1,0.4,3.7,4.5,1.4,105,,,,,,,,,,,,,,,,,,0.0
,,,,,,,105,31.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_20.jpeg,liked,3.613205605,1.1617195829749107,,,,,,,,,
,,,,,,,105,32.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_17.jpeg,did not like,4.988446431,0.6732622080016881,,,,,,,,,
,,,,,,,105,33.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_1.jpeg,liked,3.470791822,0.5965910829836503,,,,,,,,,
,,,,,,,105,34.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_6.jpeg,liked,3.820572462,0.327729000011459,,,,,,,,,
,,,,,,,105,35.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_14.jpeg,liked,2.455989137,0.4121042499318719,,,,,,,,,
,,,,,,,105,,31.0,Gamble,,,,,,,19.78,6.11,w,8.0,1.6345010839868337,1.0,19.78,1,
,,,,,,,105,,32.0,Gamble,,,,,,,25.96,7.02,w,10.0,1.4975185838993639,1.0,25.96,1,
,,,,,,,105,,33.0,Gamble,,,,,,,12.27,5.87,w,6.0,1.716765332967043,0.0,5.87,9,
,,,,,,,105,,34.0,Gamble,,,,,,,11.2,6.4,w,6.0,1.2730322499992326,0.0,6.4,9,
,,,,,,,105,,35.0,Gamble,,,,,,,21.73,9.14,l,10.0,1.0846617500064895,1.0,21.73,1,
,,,,,,,105,36.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_8.jpeg,liked,3.79605092,1.0071297080721706,,,,,,,,,
,,,,,,,105,37.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_15.jpeg,liked,3.562416326,0.34266600001137704,,,,,,,,,
,,,,,,,105,38.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_25.jpeg,did not like,2.843822497,0.2805613330565393,,,,,,,,,
,,,,,,,105,39.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_12.jpeg,did not like,3.546495948,0.5310185829875991,,,,,,,,,
,,,,,,,105,40.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_2.jpeg,liked,1.672012706,0.7895920409355313,,,,,,,,,
,,,,,,,105,,36.0,Gamble,,,,,,,22.81,8.59,l,10.0,1.4853229159489274,1.0,22.81,1,
,,,,,,,105,,37.0,Gamble,,,,,,,12.85,5.57,w,6.0,1.4397987920092419,1.0,12.85,1,
,,,,,,,105,,38.0,Gamble,,,,,,,17.65,7.17,l,8.0,1.261565332999453,1.0,17.65,1,
,,,,,,,105,,39.0,Gamble,,,,,,,13.45,5.27,w,6.0,1.2276528329821303,1.0,13.45,1,
,,,,,,,105,,40.0,Gamble,,,,,,,18.25,10.88,w,10.0,1.2197212079772726,0.0,10.88,9,
,,,,,,,105,41.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_23.jpeg,liked,4.942172136,0.4733839581022039,,,,,,,,,
,,,,,,,105,42.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_26.jpeg,liked,2.50187214,0.4384692080784589,,,,,,,,,
,,,,,,,105,43.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_16.jpeg,liked,2.071164779,0.3625529169803485,,,,,,,,,
,,,,,,,105,44.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_10.jpeg,did not like,5.336503566,0.5944116669707,,,,,,,,,
,,,,,,,105,45.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_22.jpeg,liked,2.642157193,0.48142095806542784,,,,,,,,,
,,,,,,,105,,41.0,Gamble,,,,,,,16.06,7.97,l,8.0,1.6716543330112472,1.0,16.06,1,
,,,,,,,105,,42.0,Gamble,,,,,,,24.19,7.91,w,10.0,1.298257916001603,1.0,24.19,1,
,,,,,,,105,,43.0,Gamble,,,,,,,10.84,6.58,l,6.0,1.3054995409911498,0.0,6.58,9,
,,,,,,,105,,44.0,Gamble,,,,,,,18.59,6.71,l,8.0,1.2875907080015168,1.0,18.59,1,
,,,,,,,105,,45.0,Gamble,,,,,,,14.31,8.84,l,8.0,1.2282432089559734,0.0,8.84,9,
MidEmotion_Block2,4.4,0.6,0.5,1.7,1.5,0.3,105,,,,,,,,,,,,,,,,,,
,,,,,,,105,46.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_7.jpeg,did not like,4.456234322,1.2408285829005763,,,,,,,,,
,,,,,,,105,47.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_24.jpeg,liked,4.438512181,0.5100920000113547,,,,,,,,,
,,,,,,,105,48.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_28.jpeg,liked,2.682944783,0.39193129201885313,,,,,,,,,
,,,,,,,105,49.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_13.jpeg,liked,4.51984296,0.36350854206830263,,,,,,,,,
,,,,,,,105,50.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_30.jpeg,did not like,3.195382774,0.3533765410538763,,,,,,,,,
,,,,,,,105,,46.0,Gamble,,,,,,,19.73,10.13,w,10.0,1.3980475419666618,0.0,10.13,9,
,,,,,,,105,,47.0,Gamble,,,,,,,21.33,5.33,w,8.0,1.2586622500093654,1.0,21.33,1,
,,,,,,,105,,48.0,Gamble,,,,,,,20.86,9.57,l,10.0,1.3107145829126239,1.0,20.86,1,
,,,,,,,105,,49.0,Gamble,,,,,,,11.66,6.17,w,6.0,1.3492097499547526,0.0,6.17,9,
,,,,,,,105,,50.0,Gamble,,,,,,,14.21,4.89,w,6.0,1.2232651250669733,1.0,14.21,1,
,,,,,,,105,51.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_4.jpeg,liked,1.779333479,0.9133530830731615,,,,,,,,,
,,,,,,,105,52.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_21.jpeg,liked,4.312468682,0.33011791692115366,,,,,,,,,
,,,,,,,105,53.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_3.jpeg,liked,4.940433059,0.358653208008036,,,,,,,,,
,,,,,,,105,54.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_27.jpeg,did not like,2.7105123,0.8113973750732839,,,,,,,,,
,,,,,,,105,55.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_29.jpeg,liked,3.602308302,0.30969887506216764,,,,,,,,,
,,,,,,,105,,51.0,Gamble,,,,,,,20.03,1.99,w,6.0,1.2837952499976382,1.0,20.03,1,
,,,,,,,105,,52.0,Gamble,,,,,,,14.76,8.62,w,8.0,1.2663027090020478,1.0,14.76,1,
,,,,,,,105,,53.0,Gamble,,,,,,,16.8,3.6,w,6.0,1.2800903329625726,1.0,16.8,1,
,,,,,,,105,,54.0,Gamble,,,,,,,25.08,3.46,l,8.0,1.3333085830090567,1.0,25.08,1,
,,,,,,,105,,55.0,Gamble,,,,,,,16.9,7.55,w,8.0,1.3269830829231068,1.0,16.9,1,
,,,,,,,105,56.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_9.jpeg,liked,4.106391878,0.6563601659145206,,,,,,,,,
,,,,,,,105,57.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_5.jpeg,liked,3.799433026,0.5228822500212118,,,,,,,,,
,,,,,,,105,58.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_11.jpeg,did not like,5.246980764,0.31650912505574524,,,,,,,,,
,,,,,,,105,59.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_18.jpeg,did not like,3.30081769,0.5980952499667183,,,,,,,,,
,,,,,,,105,60.0,,PhotoShare,Riley,Acc,Participant_Images/105/105_Images/105_Image_19.jpeg,liked,1.661473164,0.8395420419983566,,,,,,,,,
,,,,,,,105,,56.0,Gamble,,,,,,,29.55,5.22,w,10.0,1.3249458329519257,1.0,29.55,1,
,,,,,,,105,,57.0,Gamble,,,,,,,18.89,10.55,w,10.0,1.3204085419420153,0.0,10.55,9,
,,,,,,,105,,58.0,Gamble,,,,,,,15.19,4.41,l,6.0,1.256669166032225,1.0,15.19,1,
,,,,,,,105,,59.0,Gamble,,,,,,,17.73,11.13,w,10.0,1.2764225420542061,0.0,11.13,9,
,,,,,,,105,,60.0,Gamble,,,,,,,15.32,8.34,w,8.0,1.3567066660616547,1.0,15.32,1,
60,3.9,1.1,0.3,1.8,2.1,0.2,105,,,,,,,,,,,,,,,,,,3.6
,,,,,,,105,61.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_21.jpeg,did not like,3.613205605,1.2214015000499785,,,,,,,,,
,,,,,,,105,62.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_7.jpeg,liked,4.988446431,0.697351707960479,,,,,,,,,
,,,,,,,105,63.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_30.jpeg,did not like,3.470791822,0.9616248749662191,,,,,,,,,
,,,,,,,105,64.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_23.jpeg,did not like,3.820572462,0.49025654094293714,,,,,,,,,
,,,,,,,105,65.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_28.jpeg,liked,2.455989137,0.6714808749966323,,,,,,,,,
,,,,,,,105,,61.0,Gamble,,,,,,,18.59,6.71,l,8.0,1.3184077079640701,1.0,18.59,1,
,,,,,,,105,,62.0,Gamble,,,,,,,22.81,8.59,w,10.0,1.362023041001521,1.0,22.81,1,
,,,,,,,105,,63.0,Gamble,,,,,,,11.66,6.17,l,6.0,1.2563907090807334,1.0,11.66,1,
,,,,,,,105,,64.0,Gamble,,,,,,,12.85,5.57,w,6.0,1.3239335420075804,1.0,12.85,1,
,,,,,,,105,,65.0,Gamble,,,,,,,16.06,7.97,w,8.0,1.3072598330909386,1.0,16.06,1,
,,,,,,,105,66.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_10.jpeg,liked,3.79605092,0.9031528750201687,,,,,,,,,
,,,,,,,105,67.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_26.jpeg,did not like,3.562416326,0.4940158750396222,,,,,,,,,
,,,,,,,105,68.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_29.jpeg,liked,2.843822497,0.718466249993071,,,,,,,,,
,,,,,,,105,69.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_12.jpeg,liked,3.546495948,0.37601887492928654,,,,,,,,,
,,,,,,,105,70.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_2.jpeg,liked,1.672012706,0.44069674995262176,,,,,,,,,
,,,,,,,105,,66.0,Gamble,,,,,,,10.84,6.58,w,6.0,1.500314624980092,0.0,6.58,9,
,,,,,,,105,,67.0,Gamble,,,,,,,21.73,9.14,l,10.0,1.2511337919859216,1.0,21.73,1,
,,,,,,,105,,68.0,Gamble,,,,,,,14.31,8.84,l,8.0,1.4096642080694437,0.0,8.84,9,
,,,,,,,105,,69.0,Gamble,,,,,,,20.03,1.99,w,6.0,1.2514430420706049,1.0,20.03,1,
,,,,,,,105,,70.0,Gamble,,,,,,,15.19,4.41,l,6.0,1.401180584100075,1.0,15.19,1,
,,,,,,,105,71.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_27.jpeg,did not like,4.942172136,0.5277031250298023,,,,,,,,,
,,,,,,,105,72.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_19.jpeg,liked,2.50187214,0.4414379170630127,,,,,,,,,
,,,,,,,105,73.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_4.jpeg,liked,2.071164779,0.4330830411054194,,,,,,,,,
,,,,,,,105,74.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_11.jpeg,liked,5.336503566,0.2815909169148654,,,,,,,,,
,,,,,,,105,75.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_16.jpeg,liked,2.642157193,0.37004270893521607,,,,,,,,,
,,,,,,,105,,71.0,Gamble,,,,,,,16.8,3.6,w,6.0,1.2995487910229713,1.0,16.8,1,
,,,,,,,105,,72.0,Gamble,,,,,,,21.33,5.33,l,8.0,1.3800746249035,1.0,21.33,1,
,,,,,,,105,,73.0,Gamble,,,,,,,14.21,4.89,l,6.0,1.2581137500237674,1.0,14.21,1,
,,,,,,,105,,74.0,Gamble,,,,,,,25.08,3.46,w,8.0,1.2381595419719815,1.0,25.08,1,
,,,,,,,105,,75.0,Gamble,,,,,,,20.86,9.57,l,10.0,1.1996507920557633,1.0,20.86,1,
MidEmotion_Block3,3.6,1.2,0.3,0.8,4.0,0.4,105,,,,,,,,,,,,,,,,,,
,,,,,,,105,76.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_13.jpeg,did not like,4.456234322,0.9084562920033932,,,,,,,,,
,,,,,,,105,77.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_6.jpeg,liked,4.438512181,0.998567207949236,,,,,,,,,
,,,,,,,105,78.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_17.jpeg,liked,2.682944783,0.9233295409940183,,,,,,,,,
,,,,,,,105,79.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_14.jpeg,liked,4.51984296,0.8849605409195647,,,,,,,,,
,,,,,,,105,80.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_3.jpeg,liked,3.195382774,0.8768142079934478,,,,,,,,,
,,,,,,,105,,76.0,Gamble,,,,,,,11.2,6.4,w,6.0,1.4181400839006528,0.0,6.4,9,
,,,,,,,105,,77.0,Gamble,,,,,,,29.55,5.22,l,10.0,1.2927445829845965,1.0,29.55,1,
,,,,,,,105,,78.0,Gamble,,,,,,,12.27,5.87,l,6.0,1.3741210829466581,1.0,12.27,1,
,,,,,,,105,,79.0,Gamble,,,,,,,16.9,7.55,w,8.0,1.251132709090598,0.0,7.55,9,
,,,,,,,105,,80.0,Gamble,,,,,,,19.73,10.13,l,10.0,1.4221114580286667,0.0,10.13,9,
,,,,,,,105,81.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_18.jpeg,liked,1.779333479,1.9035079159075394,,,,,,,,,
,,,,,,,105,82.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_25.jpeg,did not like,4.312468682,2.3177079579327255,,,,,,,,,
,,,,,,,105,83.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_22.jpeg,liked,4.940433059,0.7684897080762312,,,,,,,,,
,,,,,,,105,84.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_1.jpeg,liked,2.7105123,0.6565531669184566,,,,,,,,,
,,,,,,,105,85.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_9.jpeg,liked,3.602308302,0.3353525419952348,,,,,,,,,
,,,,,,,105,,81.0,Gamble,,,,,,,18.25,10.88,l,10.0,1.3155552500393242,0.0,10.88,9,
,,,,,,,105,,82.0,Gamble,,,,,,,18.89,10.55,l,10.0,1.3092957920162007,0.0,10.55,9,
,,,,,,,105,,83.0,Gamble,,,,,,,17.65,7.17,w,8.0,1.3547811660682783,1.0,17.65,1,
,,,,,,,105,,84.0,Gamble,,,,,,,25.96,7.02,l,10.0,1.3609746670117602,1.0,25.96,1,
,,,,,,,105,,85.0,Gamble,,,,,,,24.19,7.91,w,10.0,1.348823916981928,1.0,24.19,1,
,,,,,,,105,86.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_8.jpeg,liked,4.106391878,0.56939533399418,,,,,,,,,
,,,,,,,105,87.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_15.jpeg,liked,3.799433026,0.49024424992967397,,,,,,,,,
,,,,,,,105,88.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_20.jpeg,did not like,5.246980764,0.8066771660232916,,,,,,,,,
,,,,,,,105,89.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_24.jpeg,did not like,3.30081769,0.7280757500557229,,,,,,,,,
,,,,,,,105,90.0,,PhotoShare,Alex,Acc,Participant_Images/105/105_Images/105_Image_5.jpeg,liked,1.661473164,0.8443138749571517,,,,,,,,,
,,,,,,,105,,86.0,Gamble,,,,,,,17.73,11.13,l,10.0,1.3716714159818366,0.0,11.13,9,
,,,,,,,105,,87.0,Gamble,,,,,,,15.32,8.34,l,8.0,2.39606358401943,0.0,8.34,9,
,,,,,,,105,,88.0,Gamble,,,,,,,13.45,5.27,w,6.0,1.3440825829748064,1.0,13.45,1,
,,,,,,,105,,89.0,Gamble,,,,,,,14.76,8.62,l,8.0,1.2407266249647364,0.0,8.62,9,
,,,,,,,105,,90.0,Gamble,,,,,,,19.78,6.11,l,8.0,1.272471584030427,1.0,19.78,1,
90,3.2,1.8,0.4,0.9,3.9,1.3,105,,,,,,,,,,,,,,,,,,2.7
,,,,,,,105,91.0,,PhotoShare,Sam,Rej,Participant_Images/105/105_Images/105_Image_26.jpeg,did not like,3.613205605,0.5289692908991128,,,,,,,,,
,,,,,,,105,92.0,,PhotoShare,Sam,Rej,Participant_Images/105/105_Images/105_Image_19.jpeg,did not like,4.988446431,0.40517262497451156,,,,,,,,,
,,,,,,,105,93.0,,PhotoShare,Sam,Rej,Participant_Images/105/105_Images/105_Image_27.jpeg,did not like,3.470791822,0.39515216590370983,,,,,,,,,
,,,,,,,105,94.0,,PhotoShare,Sam,Rej,Participant_Images/105/105_Images/105_Image_4.jpeg,liked,3.820572462,0.727237708051689,,,,,,,,,
,,,,,,,105,95.0,,PhotoShare,Sam,Rej,Participant_Images/105/105_Images/105_Image_20.jpeg,liked,2.455989137,0.7852184580406174,,,,,,,,,
,,,,,,,105,,91.0,Gamble,,,,,,,18.59,6.71,l,8.0,1.3759714158950374,1.0,18.59,1,
,,,,,,,105,,92.0,Gamble,,,,,,,24.19,7.91,l,10.0,1.6866202090168372,1.0,24.19,1,
