TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,Outcome,ev_level,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,101,,12.0,Gamble,,,,,,,15.32,8.34,w,8.0,,999.0,999.0,999,
,,,,,,,101,,13.0,Gamble,,,,,,,18.89,10.55,l,10.0,1.4324694159440696,0.0,10.55,9,
,,,,,,,101,,14.0,Gamble,,,,,,,11.2,6.4,l,6.0,1.3209165839944035,1.0,11.2,1,
,,,,,,,101,,15.0,Gamble,,,,,,,15.19,4.41,l,6.0,1.6151618330040947,1.0,15.19,1,
MidEmotion_Block1,2.5,2.5,2.5,2.5,2.5,2.5,101,,,,,,,,,,,,,,,,,,
,,,,,,,101,16.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,4.456234322,0.37487241602502763,,,,,,,,,
,,,,,,,101,17.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_11.jpeg,liked,4.438512181,0.43063791701570153,,,,,,,,,
,,,,,,,101,18.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_3.jpeg,did not like,2.682944783,0.38642870797775686,,,,,,,,,
,,,,,,,101,19.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_18.jpeg,liked,4.51984296,0.38208925002254546,,,,,,,,,
,,,,,,,101,20.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_22.jpeg,liked,3.195382774,1.7822250409517437,,,,,,,,,
,,,,,,,101,,16.0,Gamble,,,,,,,16.8,3.6,l,6.0,1.527536208042875,1.0,16.8,1,
,,,,,,,101,,17.0,Gamble,,,,,,,21.73,9.14,w,10.0,1.286005959031172,0.0,9.14,9,
,,,,,,,101,,18.0,Gamble,,,,,,,18.59,6.71,w,8.0,1.3711142080137506,1.0,18.59,1,
,,,,,,,101,,19.0,Gamble,,,,,,,14.21,4.89,l,6.0,1.2163181670475751,0.0,4.89,9,
,,,,,,,101,,20.0,Gamble,,,,,,,22.81,8.59,l,10.0,1.398097167024389,1.0,22.81,1,
,,,,,,,101,21.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_28.jpeg,liked,1.779333479,0.43677637504879385,,,,,,,,,
,,,,,,,101,22.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_23.jpeg,liked,4.312468682,0.61016066709999,,,,,,,,,
,,,,,,,101,23.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_21.jpeg,liked,4.940433059,0.38005699997302145,,,,,,,,,
,,,,,,,101,24.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_2.jpeg,liked,2.7105123,0.5638542090309784,,,,,,,,,
,,,,,,,101,25.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_16.jpeg,liked,3.602308302,1.091253541992046,,,,,,,,,
,,,,,,,101,,21.0,Gamble,,,,,,,11.66,6.17,w,6.0,1.2849381249397993,1.0,11.66,1,
,,,,,,,101,,22.0,Gamble,,,,,,,29.55,5.22,l,10.0,2.3029399170773104,1.0,29.55,1,
,,,,,,,101,,23.0,Gamble,,,,,,,17.73,11.13,w,10.0,1.272827124921605,1.0,17.73,1,
,,,,,,,101,,24.0,Gamble,,,,,,,20.86,9.57,l,10.0,1.249164041946642,1.0,20.86,1,
,,,,,,,101,,25.0,Gamble,,,,,,,12.85,5.57,w,6.0,1.571164874942042,1.0,12.85,1,
,,,,,,,101,26.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_13.jpeg,liked,4.106391878,0.7337399160023779,,,,,,,,,
,,,,,,,101,27.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_15.jpeg,liked,3.799433026,0.6335804170230404,,,,,,,,,
,,,,,,,101,28.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_8.jpeg,liked,5.246980764,0.5287059580441564,,,,,,,,,
,,,,,,,101,29.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_20.jpeg,liked,3.30081769,0.6463693749392405,,,,,,,,,
,,,,,,,101,30.0,,PhotoShare,Sam,Acc,Participant_Images/101/101_Images/101_Image_7.jpeg,liked,1.661473164,3.1444389999378473,,,,,,,,,
,,,,,,,101,,26.0,Gamble,,,,,,,16.9,7.55,l,8.0,1.5048034579958767,1.0,16.9,1,
,,,,,,,101,,27.0,Gamble,,,,,,,17.65,7.17,w,8.0,2.1977627080632374,1.0,17.65,1,
,,,,,,,101,,28.0,Gamble,,,,,,,19.73,10.13,l,10.0,,999.0,999.0,999,
,,,,,,,101,,29.0,Gamble,,,,,,,21.33,5.33,l,8.0,1.8370908750221133,0.0,5.33,9,
,,,,,,,101,,30.0,Gamble,,,,,,,12.27,5.87,l,6.0,2.4906671670032665,0.0,5.87,9,
30,2.5,2.5,2.5,2.5,2.5,2.5,101,,,,,,,,,,,,,,,,,,2.5
,,,,,,,101,31.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_8.jpeg,did not like,3.613205605,1.9300217499257997,,,,,,,,,
,,,,,,,101,32.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_27.jpeg,did not like,4.988446431,0.5101310829631984,,,,,,,,,
,,,,,,,101,33.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_2.jpeg,liked,3.470791822,1.4588045000564307,,,,,,,,,
,,,,,,,101,34.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,3.820572462,0.5648339999606833,,,,,,,,,
,,,,,,,101,35.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_30.jpeg,did not like,2.455989137,0.7534123749937862,,,,,,,,,
,,,,,,,101,,31.0,Gamble,,,,,,,14.31,8.84,w,8.0,1.1007910830667242,1.0,14.31,1,
,,,,,,,101,,32.0,Gamble,,,,,,,17.73,11.13,w,10.0,1.7114793749060482,1.0,17.73,1,
,,,,,,,101,,33.0,Gamble,,,,,,,14.21,4.89,w,6.0,1.9318213750375435,0.0,4.89,9,
,,,,,,,101,,34.0,Gamble,,,,,,,17.65,7.17,l,8.0,1.4931534169008955,0.0,7.17,9,
,,,,,,,101,,35.0,Gamble,,,,,,,12.85,5.57,w,6.0,1.3997988749761134,0.0,5.57,9,
,,,,,,,101,36.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_14.jpeg,liked,3.79605092,0.8185025829588994,,,,,,,,,
,,,,,,,101,37.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_6.jpeg,did not like,3.562416326,0.10011562495492399,,,,,,,,,
,,,,,,,101,38.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_19.jpeg,did not like,2.843822497,4.220968917012215,,,,,,,,,
,,,,,,,101,39.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_29.jpeg,did not like,3.546495948,0.6990519579267129,,,,,,,,,
,,,,,,,101,40.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,1.672012706,3.912620500079356,,,,,,,,,
,,,,,,,101,,36.0,Gamble,,,,,,,16.8,3.6,w,6.0,1.9748438340611756,1.0,16.8,1,
,,,,,,,101,,37.0,Gamble,,,,,,,20.03,1.99,l,6.0,,999.0,999.0,999,
,,,,,,,101,,38.0,Gamble,,,,,,,16.9,7.55,w,8.0,2.6591095839394256,1.0,16.9,1,
,,,,,,,101,,39.0,Gamble,,,,,,,13.45,5.27,w,6.0,1.3937304590363055,1.0,13.45,1,
,,,,,,,101,,40.0,Gamble,,,,,,,15.32,8.34,w,8.0,1.3616734578972682,0.0,8.34,9,
,,,,,,,101,41.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_23.jpeg,did not like,4.942172136,1.7089795829961076,,,,,,,,,
,,,,,,,101,42.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_16.jpeg,did not like,2.50187214,1.269864875008352,,,,,,,,,
,,,,,,,101,43.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,2.071164779,2.5049446660559624,,,,,,,,,
,,,,,,,101,44.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_28.jpeg,did not like,5.336503566,0.5508271660655737,,,,,,,,,
,,,,,,,101,45.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_20.jpeg,did not like,2.642157193,5.5573215410113335,,,,,,,,,
,,,,,,,101,,41.0,Gamble,,,,,,,11.2,6.4,l,6.0,1.3152459579287097,1.0,11.2,1,
,,,,,,,101,,42.0,Gamble,,,,,,,18.59,6.71,l,8.0,2.074998417054303,1.0,18.59,1,
,,,,,,,101,,43.0,Gamble,,,,,,,24.19,7.91,l,10.0,1.2787926660384983,0.0,7.91,9,
,,,,,,,101,,44.0,Gamble,,,,,,,25.08,3.46,w,8.0,1.4514348750235513,0.0,3.46,9,
,,,,,,,101,,45.0,Gamble,,,,,,,21.73,9.14,w,10.0,1.4979729170445353,0.0,9.14,9,
MidEmotion_Block2,2.5,2.5,2.5,2.5,2.5,2.5,101,,,,,,,,,,,,,,,,,,
,,,,,,,101,46.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_3.jpeg,did not like,4.456234322,0.41030533297453076,,,,,,,,,
,,,,,,,101,47.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_7.jpeg,liked,4.438512181,3.128360457951203,,,,,,,,,
,,,,,,,101,48.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_5.jpeg,did not like,2.682944783,2.57508941704873,,,,,,,,,
,,,,,,,101,49.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_17.jpeg,liked,4.51984296,0.35589374997653067,,,,,,,,,
,,,,,,,101,50.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_21.jpeg,did not like,3.195382774,3.2281765420921147,,,,,,,,,
,,,,,,,101,,46.0,Gamble,,,,,,,15.19,4.41,l,6.0,1.5097244159551337,1.0,15.19,1,
,,,,,,,101,,47.0,Gamble,,,,,,,11.66,6.17,l,6.0,1.4033331249374896,0.0,6.17,9,
,,,,,,,101,,48.0,Gamble,,,,,,,19.73,10.13,w,10.0,1.2989870419260114,1.0,19.73,1,
,,,,,,,101,,49.0,Gamble,,,,,,,12.27,5.87,w,6.0,1.6063537090085447,0.0,5.87,9,
,,,,,,,101,,50.0,Gamble,,,,,,,25.96,7.02,w,10.0,1.5222463749814779,1.0,25.96,1,
,,,,,,,101,51.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_1.jpeg,did not like,1.779333479,1.2368107499787584,,,,,,,,,
,,,,,,,101,52.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_26.jpeg,did not like,4.312468682,0.4561054580844939,,,,,,,,,
,,,,,,,101,53.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_11.jpeg,did not like,4.940433059,0.2666254999348894,,,,,,,,,
,,,,,,,101,54.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_4.jpeg,did not like,2.7105123,1.0314518749946728,,,,,,,,,
,,,,,,,101,55.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_25.jpeg,liked,3.602308302,1.6587127919774503,,,,,,,,,
,,,,,,,101,,51.0,Gamble,,,,,,,21.33,5.33,l,8.0,1.2205004999414086,1.0,21.33,1,
,,,,,,,101,,52.0,Gamble,,,,,,,22.81,8.59,l,10.0,1.4861653340049088,1.0,22.81,1,
,,,,,,,101,,53.0,Gamble,,,,,,,20.86,9.57,w,10.0,1.7062596250325441,1.0,20.86,1,
,,,,,,,101,,54.0,Gamble,,,,,,,29.55,5.22,w,10.0,,999.0,999.0,999,
,,,,,,,101,,55.0,Gamble,,,,,,,10.84,6.58,w,6.0,1.7894503329880536,1.0,10.84,1,
,,,,,,,101,56.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_24.jpeg,did not like,4.106391878,0.46988420805428177,,,,,,,,,
,,,,,,,101,57.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_10.jpeg,liked,3.799433026,0.3095737920375541,,,,,,,,,
,,,,,,,101,58.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_18.jpeg,did not like,5.246980764,1.9841149999992922,,,,,,,,,
,,,,,,,101,59.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_15.jpeg,did not like,3.30081769,0.4963404160225764,,,,,,,,,
,,,,,,,101,60.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_22.jpeg,did not like,1.661473164,1.3371772079262882,,,,,,,,,
,,,,,,,101,,56.0,Gamble,,,,,,,18.89,10.55,w,10.0,1.947907124995254,1.0,18.89,1,
,,,,,,,101,,57.0,Gamble,,,,,,,16.06,7.97,l,8.0,1.470659957965836,1.0,16.06,1,
,,,,,,,101,,58.0,Gamble,,,,,,,18.25,10.88,w,10.0,2.0687935000751168,1.0,18.25,1,
,,,,,,,101,,59.0,Gamble,,,,,,,14.76,8.62,w,8.0,,999.0,999.0,999,
,,,,,,,101,,60.0,Gamble,,,,,,,19.78,6.11,w,8.0,2.257771375006996,1.0,19.78,1,
60,2.5,2.5,2.5,2.5,2.5,2.5,101,,,,,,,,,,,,,,,,,,2.5
,,,,,,,101,61.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_19.jpeg,liked,3.613205605,0.4326363750733435,,,,,,,,,
,,,,,,,101,62.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_5.jpeg,did not like,4.988446431,0.9346523749409243,,,,,,,,,
,,,,,,,101,63.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_7.jpeg,liked,3.470791822,0.690845749923028,,,,,,,,,
,,,,,,,101,64.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,3.820572462,0.6335432910127565,,,,,,,,,
,,,,,,,101,65.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_1.jpeg,did not like,2.455989137,2.7604442500742152,,,,,,,,,
,,,,,,,101,,61.0,Gamble,,,,,,,14.31,8.84,w,8.0,1.373294375021942,1.0,14.31,1,
,,,,,,,101,,62.0,Gamble,,,,,,,16.06,7.97,w,8.0,2.10846162494272,0.0,7.97,9,
,,,,,,,101,,63.0,Gamble,,,,,,,14.21,4.89,l,6.0,1.425271000014618,0.0,4.89,9,
,,,,,,,101,,64.0,Gamble,,,,,,,17.65,7.17,l,8.0,1.7791940830647945,1.0,17.65,1,
,,,,,,,101,,65.0,Gamble,,,,,,,16.8,3.6,w,6.0,1.6363420410780236,0.0,3.6,9,
,,,,,,,101,66.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_24.jpeg,liked,3.79605092,1.52608354203403,,,,,,,,,
,,,,,,,101,67.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_20.jpeg,liked,3.562416326,1.600629625027068,,,,,,,,,
,,,,,,,101,68.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_4.jpeg,did not like,2.843822497,4.161714666988701,,,,,,,,,
,,,,,,,101,69.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_11.jpeg,liked,3.546495948,0.9829494580626488,,,,,,,,,
,,,,,,,101,70.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_6.jpeg,liked,1.672012706,0.48649279202800244,,,,,,,,,
,,,,,,,101,,66.0,Gamble,,,,,,,25.96,7.02,w,10.0,1.931583125027828,1.0,25.96,1,
,,,,,,,101,,67.0,Gamble,,,,,,,21.33,5.33,l,8.0,1.899980999995023,1.0,21.33,1,
,,,,,,,101,,68.0,Gamble,,,,,,,11.2,6.4,l,6.0,1.363716416992247,1.0,11.2,1,
,,,,,,,101,,69.0,Gamble,,,,,,,14.76,8.62,w,8.0,1.7352332910522819,1.0,14.76,1,
,,,,,,,101,,70.0,Gamble,,,,,,,18.89,10.55,l,10.0,1.453986749984324,0.0,10.55,9,
,,,,,,,101,71.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_14.jpeg,liked,4.942172136,0.9594023330137134,,,,,,,,,
,,,,,,,101,72.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_8.jpeg,did not like,2.50187214,2.1939497500425205,,,,,,,,,
,,,,,,,101,73.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_29.jpeg,liked,2.071164779,0.865754957892932,,,,,,,,,
,,,,,,,101,74.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_26.jpeg,liked,5.336503566,0.5263707919511944,,,,,,,,,
,,,,,,,101,75.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_21.jpeg,liked,2.642157193,5.724524040939286,,,,,,,,,
,,,,,,,101,,71.0,Gamble,,,,,,,20.86,9.57,w,10.0,1.4610818340443075,1.0,20.86,1,
,,,,,,,101,,72.0,Gamble,,,,,,,13.45,5.27,w,6.0,1.4709869578946382,1.0,13.45,1,
,,,,,,,101,,73.0,Gamble,,,,,,,15.32,8.34,l,8.0,1.7259113339241594,0.0,8.34,9,
,,,,,,,101,,74.0,Gamble,,,,,,,12.85,5.57,w,6.0,1.50019858404994,0.0,5.57,9,
,,,,,,,101,,75.0,Gamble,,,,,,,16.9,7.55,l,8.0,2.7478804589482024,0.0,7.55,9,
MidEmotion_Block3,2.5,2.5,2.5,2.5,2.5,2.5,101,,,,,,,,,,,,,,,,,,
,,,,,,,101,76.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_2.jpeg,liked,4.456234322,6.006394084077328,,,,,,,,,
,,,,,,,101,77.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_16.jpeg,liked,4.438512181,0.6456538749625906,,,,,,,,,
,,,,,,,101,78.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,2.682944783,5.646688750013709,,,,,,,,,
,,,,,,,101,79.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_27.jpeg,liked,4.51984296,5.022463667090051,,,,,,,,,
,,,,,,,101,80.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_3.jpeg,liked,3.195382774,3.3009732499485835,,,,,,,,,
,,,,,,,101,,76.0,Gamble,,,,,,,18.59,6.71,l,8.0,1.2803178749745712,1.0,18.59,1,
,,,,,,,101,,77.0,Gamble,,,,,,,11.66,6.17,l,6.0,1.359448291012086,1.0,11.66,1,
,,,,,,,101,,78.0,Gamble,,,,,,,12.27,5.87,l,6.0,1.4376075840555131,0.0,5.87,9,
,,,,,,,101,,79.0,Gamble,,,,,,,19.73,10.13,l,10.0,1.0299172500381246,0.0,10.13,9,
,,,,,,,101,,80.0,Gamble,,,,,,,10.84,6.58,l,6.0,1.379267750075087,1.0,10.84,1,
,,,,,,,101,81.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_10.jpeg,liked,1.779333479,1.631003582966514,,,,,,,,,
,,,,,,,101,82.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_23.jpeg,liked,4.312468682,0.6758686250541359,,,,,,,,,
,,,,,,,101,83.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_25.jpeg,liked,4.940433059,1.5533580830087885,,,,,,,,,
,,,,,,,101,84.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_17.jpeg,liked,2.7105123,4.096318542025983,,,,,,,,,
,,,,,,,101,85.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,3.602308302,4.7316672910237685,,,,,,,,,
,,,,,,,101,,81.0,Gamble,,,,,,,24.19,7.91,l,10.0,1.3928505410440266,1.0,24.19,1,
,,,,,,,101,,82.0,Gamble,,,,,,,21.73,9.14,l,10.0,,999.0,999.0,999,
,,,,,,,101,,83.0,Gamble,,,,,,,20.03,1.99,l,6.0,1.4264414589852095,1.0,20.03,1,
,,,,,,,101,,84.0,Gamble,,,,,,,15.19,4.41,w,6.0,1.814485082984902,0.0,4.41,9,
,,,,,,,101,,85.0,Gamble,,,,,,,18.25,10.88,w,10.0,1.4943583749700338,0.0,10.88,9,
,,,,,,,101,86.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_28.jpeg,did not like,4.106391878,2.327831249916926,,,,,,,,,
,,,,,,,101,87.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_30.jpeg,did not like,3.799433026,0.538353416020982,,,,,,,,,
,,,,,,,101,88.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_15.jpeg,liked,5.246980764,0.48182800004724413,,,,,,,,,
,,,,,,,101,89.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_18.jpeg,liked,3.30081769,1.4461267499718815,,,,,,,,,
,,,,,,,101,90.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_22.jpeg,liked,1.661473164,1.329211000003852,,,,,,,,,
,,,,,,,101,,86.0,Gamble,,,,,,,22.81,8.59,w,10.0,1.7214217090513557,1.0,22.81,1,
,,,,,,,101,,87.0,Gamble,,,,,,,19.78,6.11,w,8.0,1.7664374579908326,0.0,6.11,9,
,,,,,,,101,,88.0,Gamble,,,,,,,29.55,5.22,w,10.0,1.772338040987961,1.0,29.55,1,
,,,,,,,101,,89.0,Gamble,,,,,,,25.08,3.46,w,8.0,1.2869600830599666,0.0,3.46,9,
,,,,,,,101,,90.0,Gamble,,,,,,,17.73,11.13,w,10.0,1.058759875013493,1.0,17.73,1,
90,2.5,2.5,2.5,2.5,2.5,2.5,101,,,,,,,,,,,,,,,,,,2.5
,,,,,,,101,91.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,3.613205605,0.8985027919989079,,,,,,,,,
,,,,,,,101,92.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_22.jpeg,did not like,4.988446431,0.6447559590451419,,,,,,,,,
,,,,,,,101,93.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_19.jpeg,did not like,3.470791822,1.9969589170068502,,,,,,,,,
,,,,,,,101,94.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_5.jpeg,liked,3.820572462,0.17101641709450632,,,,,,,,,
,,,,,,,101,95.0,,PhotoShare,Alex,Rej,Participant_Images/101/101_Images/101_Image_12.jpeg,liked,2.455989137,0.6785784170497209,,,,,,,,,
,,,,,,,101,,91.0,Gamble,,,,,,,14.21,4.89,w,6.0,1.5148137910291553,1.0,14.21,1,
,,,,,,,101,,92.0,Gamble,,,,,,,12.85,5.57,w,6.0,1.4117624580394477,0.0,5.57,9,
,,,,,,,101,,93.0,Gamble,,,,,,,10.84,6.58,l,6.0,,999.0,999.0,999,
,,,,,,,101,,94.0,Gamble,,,,,,,20.86,9.57,w,10.0,1.229583082953468,0.0,9.57,9,
