TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,Outcome,ev_level,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,103,55.0,,PhotoShare,Charlie,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_27.png,liked,3.602308302,0.6512743750354275,,,,,,,,,
,,,,,,,103,,51.0,Gamble,,,,,,,21.33,5.33,w,8.0,1.4798079169122502,1.0,21.33,1,
,,,,,,,103,,52.0,Gamble,,,,,,,14.21,4.89,l,6.0,1.2225426670629531,1.0,14.21,1,
,,,,,,,103,,53.0,Gamble,,,,,,,20.86,9.57,w,10.0,1.650276584085077,0.0,9.57,9,
,,,,,,,103,,54.0,Gamble,,,,,,,19.78,6.11,l,8.0,1.3574212499661371,1.0,19.78,1,
,,,,,,,103,,55.0,Gamble,,,,,,,12.27,5.87,l,6.0,2.1763573340140283,1.0,12.27,1,
,,,,,,,103,56.0,,PhotoShare,Charlie,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_5.png,liked,4.106391878,1.1545204169815406,,,,,,,,,
,,,,,,,103,57.0,,PhotoShare,Charlie,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_23.png,did not like,3.799433026,1.447230540914461,,,,,,,,,
,,,,,,,103,58.0,,PhotoShare,Charlie,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_22.png,liked,5.246980764,0.568709708051756,,,,,,,,,
,,,,,,,103,59.0,,PhotoShare,Charlie,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_2.png,liked,3.30081769,0.7134443750837818,,,,,,,,,
,,,,,,,103,60.0,,PhotoShare,Charlie,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_16.png,liked,1.661473164,1.0461063330294564,,,,,,,,,
,,,,,,,103,,56.0,Gamble,,,,,,,16.8,3.6,w,6.0,1.5340579169569537,1.0,16.8,1,
,,,,,,,103,,57.0,Gamble,,,,,,,18.59,6.71,l,8.0,1.0356980840442702,1.0,18.59,1,
,,,,,,,103,,58.0,Gamble,,,,,,,20.03,1.99,l,6.0,1.3116101659834385,1.0,20.03,1,
,,,,,,,103,,59.0,Gamble,,,,,,,18.25,10.88,w,10.0,1.23300508398097,0.0,10.88,9,
,,,,,,,103,,60.0,Gamble,,,,,,,21.73,9.14,l,10.0,1.3095881670014933,1.0,21.73,1,
60,4.0,0.0,0.0,0.0,0.0,0.0,103,,,,,,,,,,,,,,,,,,4.5
,,,,,,,103,61.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_24.png,liked,3.613205605,1.3035112079232931,,,,,,,,,
,,,,,,,103,62.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_31.png,liked,4.988446431,0.6815171670168638,,,,,,,,,
,,,,,,,103,63.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_21.png,did not like,3.470791822,0.6940845840144902,,,,,,,,,
,,,,,,,103,64.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_30.png,liked,3.820572462,0.6341603330802172,,,,,,,,,
,,,,,,,103,65.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_15.png,liked,2.455989137,0.5705367920454592,,,,,,,,,
,,,,,,,103,,61.0,Gamble,,,,,,,17.73,11.13,w,10.0,1.3925886660581455,0.0,11.13,9,
,,,,,,,103,,62.0,Gamble,,,,,,,20.03,1.99,l,6.0,1.2828370000934228,1.0,20.03,1,
,,,,,,,103,,63.0,Gamble,,,,,,,22.81,8.59,l,10.0,1.578682167106308,1.0,22.81,1,
,,,,,,,103,,64.0,Gamble,,,,,,,29.55,5.22,w,10.0,1.346184959053062,1.0,29.55,1,
,,,,,,,103,,65.0,Gamble,,,,,,,11.66,6.17,l,6.0,2.34497241594363,0.0,6.17,9,
,,,,,,,103,66.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_4.png,did not like,3.79605092,1.0455873340833932,,,,,,,,,
,,,,,,,103,67.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_17.png,liked,3.562416326,0.8182637090794742,,,,,,,,,
,,,,,,,103,68.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_1.png,did not like,2.843822497,1.0024581659818068,,,,,,,,,
,,,,,,,103,69.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_5.png,liked,3.546495948,0.8621297910576686,,,,,,,,,
,,,,,,,103,70.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_22.png,liked,1.672012706,0.6898187079932541,,,,,,,,,
,,,,,,,103,,66.0,Gamble,,,,,,,19.73,10.13,l,10.0,1.9955342919565737,0.0,10.13,9,
,,,,,,,103,,67.0,Gamble,,,,,,,24.19,7.91,w,10.0,1.3058509170077741,1.0,24.19,1,
,,,,,,,103,,68.0,Gamble,,,,,,,15.32,8.34,l,8.0,1.307581500033848,0.0,8.34,9,
,,,,,,,103,,69.0,Gamble,,,,,,,19.78,6.11,w,8.0,1.4609836669405922,1.0,19.78,1,
,,,,,,,103,,70.0,Gamble,,,,,,,17.65,7.17,w,8.0,1.6667319999542087,1.0,17.65,1,
,,,,,,,103,71.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_19.png,liked,4.942172136,1.472278582979925,,,,,,,,,
,,,,,,,103,72.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_18.png,did not like,2.50187214,1.0282031249953434,,,,,,,,,
,,,,,,,103,73.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_12.png,liked,2.071164779,0.823504792060703,,,,,,,,,
,,,,,,,103,74.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_29.png,liked,5.336503566,0.7688307920470834,,,,,,,,,
,,,,,,,103,75.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_7.png,did not like,2.642157193,0.755115625099279,,,,,,,,,
,,,,,,,103,,71.0,Gamble,,,,,,,15.19,4.41,w,6.0,1.7575995409861207,1.0,15.19,1,
,,,,,,,103,,72.0,Gamble,,,,,,,21.33,5.33,w,8.0,1.4753727089846507,1.0,21.33,1,
,,,,,,,103,,73.0,Gamble,,,,,,,18.89,10.55,l,10.0,1.582304707961157,0.0,10.55,9,
,,,,,,,103,,74.0,Gamble,,,,,,,14.31,8.84,l,8.0,1.3124702500645071,0.0,8.84,9,
,,,,,,,103,,75.0,Gamble,,,,,,,16.06,7.97,l,8.0,1.0263372499030083,1.0,16.06,1,
MidEmotion_Block3,4.2,0.0,0.0,0.0,0.0,0.0,103,,,,,,,,,,,,,,,,,,
,,,,,,,103,76.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_9.png,did not like,4.456234322,1.748465499957092,,,,,,,,,
,,,,,,,103,77.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_16.png,liked,4.438512181,1.107076916960068,,,,,,,,,
,,,,,,,103,78.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_8.png,liked,2.682944783,1.0763923329068348,,,,,,,,,
,,,,,,,103,79.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_11.png,liked,4.51984296,0.47893083398230374,,,,,,,,,
,,,,,,,103,80.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_3.png,liked,3.195382774,0.6386561249382794,,,,,,,,,
,,,,,,,103,,76.0,Gamble,,,,,,,14.21,4.89,w,6.0,1.664115707972087,1.0,14.21,1,
,,,,,,,103,,77.0,Gamble,,,,,,,12.85,5.57,l,6.0,1.5290250830585137,0.0,5.57,9,
,,,,,,,103,,78.0,Gamble,,,,,,,20.86,9.57,l,10.0,2.26472612505313,1.0,20.86,1,
,,,,,,,103,,79.0,Gamble,,,,,,,14.76,8.62,w,8.0,1.531201291945763,0.0,8.62,9,
,,,,,,,103,,80.0,Gamble,,,,,,,12.27,5.87,l,6.0,1.4776328339939937,1.0,12.27,1,
,,,,,,,103,81.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_23.png,liked,1.779333479,1.0172334999078885,,,,,,,,,
,,,,,,,103,82.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_6.png,liked,4.312468682,0.7170105839613825,,,,,,,,,
,,,,,,,103,83.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_27.png,liked,4.940433059,0.7287147500319406,,,,,,,,,
,,,,,,,103,84.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_28.png,liked,2.7105123,0.8407999590272084,,,,,,,,,
,,,,,,,103,85.0,,PhotoShare,Alex,Acc,Participant_Images/103/103_Images/R_6MRlxW0l6nt67Fj_Image_2.png,did not like,3.602308302,0.5399919169722125,,,,,,,,,
,,,,,,,103,,81.0,Gamble,,,,,,,18.25,10.88,w,10.0,2.2628055829554796,0.0,10.88,9,
,,,,,,,103,,82.0,Gamble,,,,,,,25.96,7.02,w,10.0,1.3308621250325814,1.0,25.96,1,
,,,,,,,103,,83.0,Gamble,,,,,,,10.84,6.58,l,6.0,,999.0,999.0,999,
