TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,Outcome,ev_level,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,106,15.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_13.jpeg,did not like,2.642157193,0.7662213339935988,,,,,,,,,
,,,,,,,106,,11.0,Gamble,,,,,,,22.81,8.59,w,10.0,1.9211864999961108,0.0,8.59,9,
,,,,,,,106,,12.0,Gamble,,,,,,,16.8,3.6,w,6.0,2.047886500018649,1.0,16.8,1,
,,,,,,,106,,13.0,Gamble,,,,,,,20.86,9.57,l,10.0,2.4352513749618083,0.0,9.57,9,
,,,,,,,106,,14.0,Gamble,,,,,,,15.32,8.34,w,8.0,2.0848419580142945,0.0,8.34,9,
,,,,,,,106,,15.0,Gamble,,,,,,,17.65,7.17,w,8.0,2.5506284999428317,0.0,7.17,9,
MidEmotion_Block1,4.0,4.0,3.0,4.0,3.0,3.0,106,,,,,,,,,,,,,,,,,,
,,,,,,,106,16.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_23.jpeg,did not like,4.456234322,0.8067157079931349,,,,,,,,,
,,,,,,,106,17.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_11.jpeg,liked,4.438512181,0.6158978340681642,,,,,,,,,
,,,,,,,106,18.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_20.jpeg,did not like,2.682944783,0.6329370419261977,,,,,,,,,
,,,,,,,106,19.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_21.jpeg,did not like,4.51984296,0.6084024579031393,,,,,,,,,
,,,,,,,106,20.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_6.jpeg,did not like,3.195382774,0.5553386659594253,,,,,,,,,
,,,,,,,106,,16.0,Gamble,,,,,,,24.19,7.91,w,10.0,2.412743041990325,0.0,7.91,9,
,,,,,,,106,,17.0,Gamble,,,,,,,21.33,5.33,l,8.0,2.009053500019945,1.0,21.33,1,
,,,,,,,106,,18.0,Gamble,,,,,,,10.84,6.58,w,6.0,1.3240399589994922,0.0,6.58,9,
,,,,,,,106,,19.0,Gamble,,,,,,,19.78,6.11,w,8.0,1.8229148749960586,1.0,19.78,1,
,,,,,,,106,,20.0,Gamble,,,,,,,11.2,6.4,w,6.0,1.4603551250183955,0.0,6.4,9,
,,,,,,,106,21.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_1.jpeg,did not like,1.779333479,1.0567999170161784,,,,,,,,,
,,,,,,,106,22.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_17.jpeg,did not like,4.312468682,0.8619948329869658,,,,,,,,,
,,,,,,,106,23.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_24.jpeg,did not like,4.940433059,0.7916896669194102,,,,,,,,,
,,,,,,,106,24.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_25.jpeg,did not like,2.7105123,0.5185733330436051,,,,,,,,,
,,,,,,,106,25.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_2.jpeg,liked,3.602308302,0.4319512079237029,,,,,,,,,
,,,,,,,106,,21.0,Gamble,,,,,,,14.76,8.62,w,8.0,,999.0,999.0,999,
,,,,,,,106,,22.0,Gamble,,,,,,,13.45,5.27,w,6.0,1.1703273750608787,0.0,5.27,9,
,,,,,,,106,,23.0,Gamble,,,,,,,16.06,7.97,l,8.0,1.8497884169919416,0.0,7.97,9,
,,,,,,,106,,24.0,Gamble,,,,,,,25.96,7.02,l,10.0,2.005619458039291,1.0,25.96,1,
,,,,,,,106,,25.0,Gamble,,,,,,,17.73,11.13,l,10.0,1.3967650000704452,1.0,17.73,1,
,,,,,,,106,26.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_28.jpeg,did not like,4.106391878,1.0306020829593763,,,,,,,,,
,,,,,,,106,27.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_7.jpeg,did not like,3.799433026,0.5031783340964466,,,,,,,,,
,,,,,,,106,28.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_16.jpeg,did not like,5.246980764,0.5160239579854533,,,,,,,,,
,,,,,,,106,29.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_27.jpeg,did not like,3.30081769,0.46492966695223004,,,,,,,,,
,,,,,,,106,30.0,,PhotoShare,Alex,Rej,Participant_Images/106/106_Images/106_Image_8.jpeg,did not like,1.661473164,0.6252700829645619,,,,,,,,,
,,,,,,,106,,26.0,Gamble,,,,,,,19.73,10.13,w,10.0,1.1968442919896916,1.0,19.73,1,
,,,,,,,106,,27.0,Gamble,,,,,,,12.27,5.87,l,6.0,2.0530949590029195,1.0,12.27,1,
,,,,,,,106,,28.0,Gamble,,,,,,,25.08,3.46,w,8.0,1.2030598329147324,0.0,3.46,9,
,,,,,,,106,,29.0,Gamble,,,,,,,21.73,9.14,w,10.0,1.6938136250246316,1.0,21.73,1,
,,,,,,,106,,30.0,Gamble,,,,,,,20.03,1.99,l,6.0,1.7627963329432532,1.0,20.03,1,
30,4.0,4.0,3.0,4.0,4.0,3.0,106,,,,,,,,,,,,,,,,,,1.0
,,,,,,,106,31.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_13.jpeg,did not like,3.613205605,0.7558892079396173,,,,,,,,,
,,,,,,,106,32.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_8.jpeg,liked,4.988446431,0.9504969581030309,,,,,,,,,
,,,,,,,106,33.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_1.jpeg,did not like,3.470791822,1.1718259159242734,,,,,,,,,
,,,,,,,106,34.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_2.jpeg,did not like,3.820572462,0.6547992089763284,,,,,,,,,
,,,,,,,106,35.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_9.jpeg,did not like,2.455989137,0.6389966669958085,,,,,,,,,
,,,,,,,106,,31.0,Gamble,,,,,,,18.59,6.71,l,8.0,1.0461631660582498,1.0,18.59,1,
,,,,,,,106,,32.0,Gamble,,,,,,,16.8,3.6,l,6.0,2.660671458928846,0.0,3.6,9,
,,,,,,,106,,33.0,Gamble,,,,,,,17.73,11.13,w,10.0,1.023379750084132,1.0,17.73,1,
,,,,,,,106,,34.0,Gamble,,,,,,,16.9,7.55,l,8.0,1.8886535830097273,0.0,7.55,9,
,,,,,,,106,,35.0,Gamble,,,,,,,22.81,8.59,l,10.0,1.0312701249495149,0.0,8.59,9,
,,,,,,,106,36.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_24.jpeg,did not like,3.79605092,11.096508332993835,,,,,,,,,
,,,,,,,106,37.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_27.jpeg,did not like,3.562416326,0.9291059999959543,,,,,,,,,
,,,,,,,106,38.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_7.jpeg,did not like,2.843822497,2.5717599170748144,,,,,,,,,
,,,,,,,106,39.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_25.jpeg,did not like,3.546495948,1.8908522920683026,,,,,,,,,
,,,,,,,106,40.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_12.jpeg,did not like,1.672012706,5.326628791983239,,,,,,,,,
,,,,,,,106,,36.0,Gamble,,,,,,,16.06,7.97,w,8.0,,999.0,999.0,999,
,,,,,,,106,,37.0,Gamble,,,,,,,18.89,10.55,w,10.0,1.04219716694206,1.0,18.89,1,
,,,,,,,106,,38.0,Gamble,,,,,,,25.96,7.02,l,10.0,1.490649458952248,1.0,25.96,1,
,,,,,,,106,,39.0,Gamble,,,,,,,21.33,5.33,l,8.0,1.3232489170040935,1.0,21.33,1,
,,,,,,,106,,40.0,Gamble,,,,,,,20.86,9.57,l,10.0,2.8275963749038056,0.0,9.57,9,
,,,,,,,106,41.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_26.jpeg,liked,4.942172136,1.2869649999774992,,,,,,,,,
,,,,,,,106,42.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_14.jpeg,liked,2.50187214,0.5991914579644799,,,,,,,,,
,,,,,,,106,43.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_3.jpeg,did not like,2.071164779,0.8634239580715075,,,,,,,,,
,,,,,,,106,44.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_30.jpeg,did not like,5.336503566,0.7208445420255885,,,,,,,,,
,,,,,,,106,45.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_5.jpeg,did not like,2.642157193,0.4939562079962343,,,,,,,,,
,,,,,,,106,,41.0,Gamble,,,,,,,11.2,6.4,l,6.0,1.4231042910832912,0.0,6.4,9,
,,,,,,,106,,42.0,Gamble,,,,,,,19.73,10.13,w,10.0,1.0699743330478668,1.0,19.73,1,
,,,,,,,106,,43.0,Gamble,,,,,,,13.45,5.27,w,6.0,1.0794467909727246,0.0,5.27,9,
,,,,,,,106,,44.0,Gamble,,,,,,,24.19,7.91,w,10.0,1.5784029579954222,0.0,7.91,9,
,,,,,,,106,,45.0,Gamble,,,,,,,15.19,4.41,l,6.0,,999.0,999.0,999,
MidEmotion_Block2,4.0,3.0,4.0,4.0,3.0,3.4,106,,,,,,,,,,,,,,,,,,
,,,,,,,106,46.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_6.jpeg,did not like,4.456234322,1.0439051249995828,,,,,,,,,
,,,,,,,106,47.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_10.jpeg,did not like,4.438512181,0.44063379196450114,,,,,,,,,
,,,,,,,106,48.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_20.jpeg,did not like,2.682944783,0.39892500010319054,,,,,,,,,
,,,,,,,106,49.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_16.jpeg,did not like,4.51984296,0.7360984160332009,,,,,,,,,
,,,,,,,106,50.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_21.jpeg,did not like,3.195382774,0.5468250829726458,,,,,,,,,
,,,,,,,106,,46.0,Gamble,,,,,,,14.21,4.89,l,6.0,2.607803374994546,1.0,14.21,1,
,,,,,,,106,,47.0,Gamble,,,,,,,21.73,9.14,l,10.0,2.8123601670376956,1.0,21.73,1,
,,,,,,,106,,48.0,Gamble,,,,,,,15.32,8.34,l,8.0,2.4053993329871446,1.0,15.32,1,
,,,,,,,106,,49.0,Gamble,,,,,,,29.55,5.22,l,10.0,,999.0,999.0,999,
,,,,,,,106,,50.0,Gamble,,,,,,,25.08,3.46,w,8.0,1.024979165988043,1.0,25.08,1,
,,,,,,,106,51.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_28.jpeg,liked,1.779333479,1.4059284999966621,,,,,,,,,
,,,,,,,106,52.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_29.jpeg,liked,4.312468682,0.5128543339669704,,,,,,,,,
,,,,,,,106,53.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_15.jpeg,did not like,4.940433059,0.42624366702511907,,,,,,,,,
,,,,,,,106,54.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_11.jpeg,did not like,2.7105123,0.47909416595939547,,,,,,,,,
,,,,,,,106,55.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_4.jpeg,did not like,3.602308302,0.5041754160774872,,,,,,,,,
,,,,,,,106,,51.0,Gamble,,,,,,,20.03,1.99,w,6.0,1.4382965830154717,1.0,20.03,1,
,,,,,,,106,,52.0,Gamble,,,,,,,19.78,6.11,l,8.0,1.318375917035155,1.0,19.78,1,
,,,,,,,106,,53.0,Gamble,,,,,,,18.25,10.88,l,10.0,2.5234964159317315,1.0,18.25,1,
,,,,,,,106,,54.0,Gamble,,,,,,,10.84,6.58,l,6.0,,999.0,999.0,999,
,,,,,,,106,,55.0,Gamble,,,,,,,12.85,5.57,l,6.0,1.2537644170224667,0.0,5.57,9,
,,,,,,,106,56.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_23.jpeg,liked,4.106391878,1.6298624579794705,,,,,,,,,
,,,,,,,106,57.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_17.jpeg,did not like,3.799433026,0.5406073749763891,,,,,,,,,
,,,,,,,106,58.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_22.jpeg,did not like,5.246980764,0.4205335419392213,,,,,,,,,
,,,,,,,106,59.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_19.jpeg,did not like,3.30081769,0.40916379203554243,,,,,,,,,
,,,,,,,106,60.0,,PhotoShare,Sam,Rej,Participant_Images/106/106_Images/106_Image_18.jpeg,did not like,1.661473164,0.5256287920055911,,,,,,,,,
,,,,,,,106,,56.0,Gamble,,,,,,,17.65,7.17,l,8.0,2.2047282910207286,0.0,7.17,9,
,,,,,,,106,,57.0,Gamble,,,,,,,11.66,6.17,w,6.0,2.641361583955586,0.0,6.17,9,
,,,,,,,106,,58.0,Gamble,,,,,,,14.76,8.62,w,8.0,1.6690246249781922,0.0,8.62,9,
,,,,,,,106,,59.0,Gamble,,,,,,,12.27,5.87,l,6.0,1.431076749926433,1.0,12.27,1,
,,,,,,,106,,60.0,Gamble,,,,,,,14.31,8.84,l,8.0,1.4804067499935627,0.0,8.84,9,
60,4.0,4.0,3.0,3.0,4.0,3.0,106,,,,,,,,,,,,,,,,,,1.0
,,,,,,,106,61.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_21.jpeg,liked,3.613205605,0.9272512079915032,,,,,,,,,
,,,,,,,106,62.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_25.jpeg,liked,4.988446431,0.46598862507380545,,,,,,,,,
,,,,,,,106,63.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_18.jpeg,did not like,3.470791822,0.49857037502806634,,,,,,,,,
,,,,,,,106,64.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_2.jpeg,liked,3.820572462,0.42130941699724644,,,,,,,,,
,,,,,,,106,65.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_17.jpeg,liked,2.455989137,0.400214875000529,,,,,,,,,
,,,,,,,106,,61.0,Gamble,,,,,,,11.2,6.4,w,6.0,1.125834957929328,0.0,6.4,9,
,,,,,,,106,,62.0,Gamble,,,,,,,17.73,11.13,l,10.0,2.279987334040925,0.0,11.13,9,
,,,,,,,106,,63.0,Gamble,,,,,,,24.19,7.91,w,10.0,1.4127629169961438,0.0,7.91,9,
,,,,,,,106,,64.0,Gamble,,,,,,,13.45,5.27,w,6.0,1.3927901670103893,0.0,5.27,9,
,,,,,,,106,,65.0,Gamble,,,,,,,18.25,10.88,w,10.0,1.3711086249677464,0.0,10.88,9,
,,,,,,,106,66.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_10.jpeg,did not like,3.79605092,1.1221914590569213,,,,,,,,,
,,,,,,,106,67.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_6.jpeg,liked,3.562416326,0.3619349580258131,,,,,,,,,
,,,,,,,106,68.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_12.jpeg,liked,2.843822497,0.39365804207045585,,,,,,,,,
,,,,,,,106,69.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_28.jpeg,liked,3.546495948,0.3871346249943599,,,,,,,,,
,,,,,,,106,70.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_27.jpeg,liked,1.672012706,0.7037867920007557,,,,,,,,,
,,,,,,,106,,66.0,Gamble,,,,,,,15.19,4.41,l,6.0,1.2120468330103904,1.0,15.19,1,
,,,,,,,106,,67.0,Gamble,,,,,,,16.06,7.97,l,8.0,2.0637869170168415,0.0,7.97,9,
,,,,,,,106,,68.0,Gamble,,,,,,,10.84,6.58,l,6.0,1.6984495830256492,1.0,10.84,1,
,,,,,,,106,,69.0,Gamble,,,,,,,25.96,7.02,w,10.0,1.4662653330015019,1.0,25.96,1,
,,,,,,,106,,70.0,Gamble,,,,,,,12.85,5.57,l,6.0,1.5235441660042852,0.0,5.57,9,
,,,,,,,106,71.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_8.jpeg,liked,4.942172136,1.236173833021894,,,,,,,,,
,,,,,,,106,72.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_7.jpeg,liked,2.50187214,0.48380116699263453,,,,,,,,,
,,,,,,,106,73.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_11.jpeg,liked,2.071164779,0.33799383393488824,,,,,,,,,
,,,,,,,106,74.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_26.jpeg,liked,5.336503566,0.43873875006102026,,,,,,,,,
,,,,,,,106,75.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_30.jpeg,did not like,2.642157193,0.4177831669803709,,,,,,,,,
,,,,,,,106,,71.0,Gamble,,,,,,,19.78,6.11,w,8.0,1.9773910829098895,0.0,6.11,9,
,,,,,,,106,,72.0,Gamble,,,,,,,25.08,3.46,w,8.0,1.4242795000318438,1.0,25.08,1,
,,,,,,,106,,73.0,Gamble,,,,,,,21.33,5.33,w,8.0,1.0350671659689397,0.0,5.33,9,
,,,,,,,106,,74.0,Gamble,,,,,,,20.03,1.99,w,6.0,1.8185036249924451,1.0,20.03,1,
,,,,,,,106,,75.0,Gamble,,,,,,,14.31,8.84,w,8.0,1.1792082500178367,1.0,14.31,1,
MidEmotion_Block3,3.0,4.0,4.0,4.0,3.0,3.4,106,,,,,,,,,,,,,,,,,,
,,,,,,,106,76.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_29.jpeg,did not like,4.456234322,0.69190804194659,,,,,,,,,
,,,,,,,106,77.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_5.jpeg,liked,4.438512181,0.46783874998800457,,,,,,,,,
,,,,,,,106,78.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_3.jpeg,liked,2.682944783,1.2432615839643404,,,,,,,,,
,,,,,,,106,79.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_22.jpeg,liked,4.51984296,0.3864782080054283,,,,,,,,,
,,,,,,,106,80.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_20.jpeg,liked,3.195382774,0.38827145902905613,,,,,,,,,
,,,,,,,106,,76.0,Gamble,,,,,,,16.8,3.6,w,6.0,,999.0,999.0,999,
,,,,,,,106,,77.0,Gamble,,,,,,,16.9,7.55,w,8.0,1.5209246249869466,0.0,7.55,9,
,,,,,,,106,,78.0,Gamble,,,,,,,17.65,7.17,w,8.0,1.672647124971263,1.0,17.65,1,
,,,,,,,106,,79.0,Gamble,,,,,,,12.27,5.87,l,6.0,1.3696628330508247,0.0,5.87,9,
,,,,,,,106,,80.0,Gamble,,,,,,,18.59,6.71,w,8.0,1.4911858330015093,1.0,18.59,1,
,,,,,,,106,81.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_13.jpeg,liked,1.779333479,1.0800830830121413,,,,,,,,,
,,,,,,,106,82.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_24.jpeg,did not like,4.312468682,0.36317916691768914,,,,,,,,,
,,,,,,,106,83.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_15.jpeg,did not like,4.940433059,0.37157075002323836,,,,,,,,,
,,,,,,,106,84.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_19.jpeg,liked,2.7105123,0.5489527499303222,,,,,,,,,
,,,,,,,106,85.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_14.jpeg,liked,3.602308302,0.38386345899198204,,,,,,,,,
,,,,,,,106,,81.0,Gamble,,,,,,,19.73,10.13,w,10.0,2.737034583929926,1.0,19.73,1,
,,,,,,,106,,82.0,Gamble,,,,,,,15.32,8.34,l,8.0,,999.0,999.0,999,
,,,,,,,106,,83.0,Gamble,,,,,,,20.86,9.57,w,10.0,1.397858666954562,1.0,20.86,1,
,,,,,,,106,,84.0,Gamble,,,,,,,29.55,5.22,l,10.0,1.5183273749426007,1.0,29.55,1,
,,,,,,,106,,85.0,Gamble,,,,,,,11.66,6.17,l,6.0,1.5648693329421803,0.0,6.17,9,
,,,,,,,106,86.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_1.jpeg,liked,4.106391878,1.6396493749925867,,,,,,,,,
,,,,,,,106,87.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_9.jpeg,did not like,3.799433026,0.6799274170771241,,,,,,,,,
,,,,,,,106,88.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_4.jpeg,did not like,5.246980764,0.3857920829905197,,,,,,,,,
,,,,,,,106,89.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_16.jpeg,liked,3.30081769,0.5527619170024991,,,,,,,,,
,,,,,,,106,90.0,,PhotoShare,Charlie,Acc,Participant_Images/106/106_Images/106_Image_23.jpeg,did not like,1.661473164,0.7020183749264106,,,,,,,,,
,,,,,,,106,,86.0,Gamble,,,,,,,22.81,8.59,w,10.0,1.801194417057559,1.0,22.81,1,
,,,,,,,106,,87.0,Gamble,,,,,,,21.73,9.14,l,10.0,1.4121560420608148,1.0,21.73,1,
,,,,,,,106,,88.0,Gamble,,,,,,,14.76,8.62,w,8.0,1.3570712079526857,1.0,14.76,1,
,,,,,,,106,,89.0,Gamble,,,,,,,14.21,4.89,l,6.0,1.9483283339068294,1.0,14.21,1,
,,,,,,,106,,90.0,Gamble,,,,,,,18.89,10.55,w,10.0,1.675458624958992,1.0,18.89,1,
90,5.0,4.0,4.0,4.0,4.0,4.0,106,,,,,,,,,,,,,,,,,,1.0
,,,,,,,106,91.0,,PhotoShare,Riley,Acc,Participant_Images/106/106_Images/106_Image_12.jpeg,liked,3.613205605,1.1674875420285389,,,,,,,,,
,,,,,,,106,92.0,,PhotoShare,Riley,Acc,Participant_Images/106/106_Images/106_Image_29.jpeg,did not like,4.988446431,0.4488243330270052,,,,,,,,,
,,,,,,,106,93.0,,PhotoShare,Riley,Acc,Participant_Images/106/106_Images/106_Image_9.jpeg,liked,3.470791822,0.3913871250115335,,,,,,,,,
,,,,,,,106,94.0,,PhotoShare,Riley,Acc,Participant_Images/106/106_Images/106_Image_28.jpeg,liked,3.820572462,0.4026868330547586,,,,,,,,,
,,,,,,,106,95.0,,PhotoShare,Riley,Acc,Participant_Images/106/106_Images/106_Image_27.jpeg,did not like,2.455989137,0.4801375410752371,,,,,,,,,
,,,,,,,106,,91.0,Gamble,,,,,,,17.65,7.17,w,8.0,1.8114160409895703,1.0,17.65,1,
,,,,,,,106,,92.0,Gamble,,,,,,,18.59,6.71,l,8.0,1.3793253330513835,1.0,18.59,1,
,,,,,,,106,,93.0,Gamble,,,,,,,25.96,7.02,w,10.0,1.3750325839500874,1.0,25.96,1,
